i t_now Tx Ty Tz theta_x_filt theta_y_filt 
1028 5.493021249771118 0.0 0.0 0.0 -0.033436194206637154 0.10230610259204426 
1029 5.498247146606445 0.0 0.0 0.0 -0.031029680457926995 0.10793998234170268 
1030 5.503607749938965 0.0 0.0 0.0 -0.026671209387312655 0.11576884921012873 
1031 5.509005308151245 0.0 0.0 0.0 -0.022292046816545917 0.12269044182073208 
1032 5.514266014099121 0.0 0.0 0.0 -0.017823773069023007 0.1289142713628479 
1033 5.519540309906006 0.0 0.0 0.0 -0.010694263841413804 0.13479614232076811 
1034 5.524801731109619 0.0 0.0 0.0 -0.006416558304848282 0.14123983069714074 
1035 5.530010461807251 0.0 0.0 0.0 -0.0038499349829089692 0.14848079910550216 
1036 5.535621404647827 0.0 0.0 0.0 -0.0023099609897453814 0.152825380150519 
1037 5.541020393371582 0.0 0.0 0.0 0.0037528587170887456 0.16110785590651167 
1038 5.5462706089019775 0.0 0.0 0.0 0.009231328236368207 0.1684550183239134 
1039 5.551479339599609 0.0 0.0 0.0 0.014742680947367495 0.17524098081723166 
1040 5.556715250015259 0.0 0.0 0.0 0.020043668782939998 0.1815368367632348 
1041 5.562153577804565 0.0 0.0 0.0 0.025371833971876194 0.18723181983233206 
1042 5.567436218261719 0.0 0.0 0.0 0.03079300557478564 0.19241289258242078 
1043 5.572789669036865 0.0 0.0 0.0 0.0361165825122851 0.19720890796327845 
1044 5.5780158042907715 0.0 0.0 0.0 0.04138160265053856 0.20154380307283554 
1045 5.583240747451782 0.0 0.0 0.0 0.04653478982487647 0.20529522899202438 
1046 5.588465690612793 0.0 0.0 0.0 0.05323155714535313 0.20938685478813607 
1047 5.5936737060546875 0.0 0.0 0.0 0.05724961753763912 0.2118418302658031 
1048 5.5989015102386475 0.0 0.0 0.0 0.06288181362198686 0.21415850737827002 
1049 5.6041810512542725 0.0 0.0 0.0 0.06756501491455373 0.21562521290264713 
1050 5.609643459320068 0.0 0.0 0.0 0.07160212007515512 0.21642853696037642 
1051 5.615034103393555 0.0 0.0 0.0 0.07402438317151595 0.216910531395014 
1052 5.620283365249634 0.0 0.0 0.0 0.07731851797945338 0.21635603622992983 
1053 5.625560760498047 0.0 0.0 0.0 0.0799085914292755 0.21525635848283856 
1054 5.630770921707153 0.0 0.0 0.0 0.08184613103859557 0.2138295592656141 
1055 5.63599705696106 0.0 0.0 0.0 0.08331545034165938 0.21197638939561875 
1056 5.641315937042236 0.0 0.0 0.0 0.08419704192349767 0.2098673971339609 
1057 5.6466193199157715 0.0 0.0 0.0 0.08464929836076174 0.20752822410133756 
1058 5.651865482330322 0.0 0.0 0.0 0.08453715668369337 0.20497423142830895 
1059 5.657109975814819 0.0 0.0 0.0 0.08400967762618664 0.20221464771414022 
1060 5.662315607070923 0.0 0.0 0.0 0.08300289836972596 0.1993317093752874 
1061 5.667707681655884 0.0 0.0 0.0 0.08147844271331812 0.19629807092565615 
1062 5.6729736328125 0.0 0.0 0.0 0.07956668196004502 0.19317400048862887 
1063 5.678305625915527 0.0 0.0 0.0 0.07719244075049085 0.18984227234537002 
1064 5.683598518371582 0.0 0.0 0.0 0.07438731312590315 0.18646266075619813 
1065 5.688871383666992 0.0 0.0 0.0 0.0695595758659391 0.18144362278371307 
1066 5.6940882205963135 0.0 0.0 0.0 0.06666293350996068 0.17843220000022203 
1067 5.699299573898315 0.0 0.0 0.0 0.06147349131489689 0.17355738797517745 
1068 5.704493284225464 0.0 0.0 0.0 0.056442349790840715 0.16909851562221126 
1069 5.709697484970093 0.0 0.0 0.0 0.05142948978502117 0.16488921899342107 
1070 5.714905261993408 0.0 0.0 0.0 0.046350899805775655 0.1608296558782075 
1071 5.72022271156311 0.0 0.0 0.0 0.04115617258557759 0.15693663808850133 
1072 5.725533723831177 0.0 0.0 0.0 0.03589176376586606 0.15306684823720268 
1073 5.730832815170288 0.0 0.0 0.0 0.03058554524138838 0.14928768844538098 
1074 5.736090660095215 0.0 0.0 0.0 0.025254240894051014 0.14563961190660696 
1075 5.741445064544678 0.0 0.0 0.0 0.01990788505299784 0.14199348606276452 
1076 5.746821165084839 0.0 0.0 0.0 0.011944731031798703 0.13842522393231355 
1077 5.7520434856414795 0.0 0.0 0.0 0.007166838619079221 0.13498038524725892 
1078 5.757254362106323 0.0 0.0 0.0 0.004300103171447533 0.1315329013725451 
1079 5.762491226196289 0.0 0.0 0.0 -0.0011014934874894514 0.12823722293736528 
1080 5.767740726470947 0.0 0.0 0.0 -0.0062599269448114815 0.12495593446947331 
1081 5.773091793060303 0.0 0.0 0.0 -0.011272462481164537 0.12175997327838656 
1082 5.778502941131592 0.0 0.0 0.0 -0.014279983802976372 0.11984239656373451 
1083 5.7839038372039795 0.0 0.0 0.0 -0.021223331906999446 0.11501029812481754 
1084 5.789194583892822 0.0 0.0 0.0 -0.026923322927120505 0.11096055616847725 
1085 5.794453859329224 0.0 0.0 0.0 -0.031723898202874176 0.10730352288432152 
1086 5.799662113189697 0.0 0.0 0.0 -0.0358314284984457 0.10388212076394099 
1087 5.804951906204224 0.0 0.0 0.0 -0.03952313180590794 0.10060209138136111 
1088 5.810188293457031 0.0 0.0 0.0 -0.04281194040671066 0.09748359085882308 
1089 5.815390110015869 0.0 0.0 0.0 -0.04478522556719229 0.09561249054530026 
1090 5.820588111877441 0.0 0.0 0.0 -0.04788667212544111 0.09211215935384488 
1091 5.825937747955322 0.0 0.0 0.0 -0.050591231886257096 0.08886147774598155 
1092 5.831187009811401 0.0 0.0 0.0 -0.052980957331484176 0.08576057992780896 
1093 5.836482524871826 0.0 0.0 0.0 -0.055105082930460944 0.08282625760081228 
1094 5.841962099075317 0.0 0.0 0.0 -0.05699315234502278 0.07999187460805665 
1095 5.847373008728027 0.0 0.0 0.0 -0.05866288581180645 0.0772941604332071 
1096 5.8527116775512695 0.0 0.0 0.0 -0.060201620690155465 0.0747551408455337 
1097 5.857983350753784 0.0 0.0 0.0 -0.06112486161716487 0.07323172909292966 
1098 5.863299369812012 0.0 0.0 0.0 -0.06236909650521103 0.07063030435009832 
1099 5.868539094924927 0.0 0.0 0.0 -0.0633457322284974 0.06822575767853281 
1100 5.873893737792969 0.0 0.0 0.0 -0.06408511217626317 0.06601604306708825 
1101 5.879313707351685 0.0 0.0 0.0 -0.06460543940181962 0.06392322173125178 
1102 5.884637117385864 0.0 0.0 0.0 -0.0648409364802565 0.06128694826606888 
1103 5.889928102493286 0.0 0.0 0.0 -0.06467543769973075 0.059014890874886386 
1104 5.8951416015625 0.0 0.0 0.0 -0.06426934438405964 0.05696136312810413 
1105 5.900343894958496 0.0 0.0 0.0 -0.06356549583350737 0.05511565838532348 
1106 5.9055962562561035 0.0 0.0 0.0 -0.06252959264800023 0.05331794222758233 
1107 5.910821914672852 0.0 0.0 0.0 -0.06129445966175241 0.051702417734658834 
1108 5.916127681732178 0.0 0.0 0.0 -0.05978638730103399 0.05011950898372895 
1109 5.921368837356567 0.0 0.0 0.0 -0.058114554295865456 0.04870957415225367 
1110 5.9265947341918945 0.0 0.0 0.0 -0.056267765647129875 0.04732671845508969 
1111 5.93210244178772 0.0 0.0 0.0 -0.054316003612254055 0.04603680949540947 
1112 5.937372446060181 0.0 0.0 0.0 -0.053144946391328565 0.04526286411960133 
1113 5.942692041397095 0.0 0.0 0.0 -0.050524836596813436 0.04387811177181726 
1114 5.947930574417114 0.0 0.0 0.0 -0.047955683360675946 0.04258706482176498 
1115 5.953295469284058 0.0 0.0 0.0 -0.04534040480266808 0.041352241110351774 
1116 5.9585559368133545 0.0 0.0 0.0 -0.04269745105153798 0.04022785059901899 
1117 5.963857412338257 0.0 0.0 0.0 -0.03996119292763757 0.03916972000773445 
1118 5.969264984130859 0.0 0.0 0.0 -0.036018466306852626 0.037844551321123215 
1119 5.974599123001099 0.0 0.0 0.0 -0.033652830334381656 0.03704945010915647 
1120 5.979896545410156 0.0 0.0 0.0 -0.029932477004454373 0.035958798307032885 
1121 5.985336065292358 0.0 0.0 0.0 -0.02654977913327565 0.03492091094127387 
1122 5.990621566772461 0.0 0.0 0.0 -0.023523073051140014 0.03391468521756583 
1123 5.995901346206665 0.0 0.0 0.0 -0.020709962042430224 0.03285075424195918 
1124 6.001147747039795 0.0 0.0 0.0 -0.018025008077775944 0.03175220309544559 
1125 6.0063958168029785 0.0 0.0 0.0 -0.015647046110245887 0.0306328768661556 
1126 6.011656284332275 0.0 0.0 0.0 -0.0135299756176551 0.029424389310535034 
1127 6.016907215118408 0.0 0.0 0.0 -0.012259733322100628 0.028699296777162694 
1128 6.022145509719849 0.0 0.0 0.0 -0.007355839993260376 0.027037056127019968 
1129 6.027461528778076 0.0 0.0 0.0 -0.0044135039959562255 0.02534941842486158 
1130 6.032677173614502 0.0 0.0 0.0 -0.002648102397573735 0.02364654547172603 
1131 6.038092613220215 0.0 0.0 0.0 -0.001588861438544241 0.02178113285421024 
1132 6.043395757675171 0.0 0.0 0.0 -0.0009533168631265446 0.019894895694963277 
1133 6.048994541168213 0.0 0.0 0.0 -0.0005719901178759268 0.017996160830445373 
1134 6.05452299118042 0.0 0.0 0.0 -0.00034319407072555606 0.01601323106610017 
1135 6.0598790645599365 0.0 0.0 0.0 -0.00020591644243533362 0.0132127947731211 
1136 6.065162897109985 0.0 0.0 0.0 -0.00012354986546120016 0.007927676863872659 
1137 6.070407867431641 0.0 0.0 0.0 -7.412991927672009e-05 0.004756606118323595 
1138 6.075754404067993 0.0 0.0 0.0 -0.003956128132382683 0.0028539636709941567 
1139 6.08104944229126 0.0 0.0 0.0 -0.006822221858525069 0.001712378202596494 
1140 6.086300373077393 0.0 0.0 0.0 -0.009155469169154043 0.0010274269215578963 
1141 6.091654539108276 0.0 0.0 0.0 -0.011322410124501154 0.0006164561529347377 
1142 6.096924543380737 0.0 0.0 0.0 -0.01262257469770942 0.0003698736917608426 
1143 6.102210521697998 0.0 0.0 0.0 -0.015013351876006328 0.00022192421505650556 
1144 6.107416152954102 0.0 0.0 0.0 -0.01729150702861893 0.00013315452903390332 
1145 6.112622499465942 0.0 0.0 0.0 -0.019578788222717927 -0.003601662672937629 
1146 6.117881774902344 0.0 0.0 0.0 -0.021794848765044027 -0.006302745555270146 
1147 6.123110294342041 0.0 0.0 0.0 -0.023968173936074144 -0.008230192312257547 
1148 6.128360748291016 0.0 0.0 0.0 -0.026039158627429705 -0.009540058880243932 
1149 6.133640766143799 0.0 0.0 0.0 -0.027972042754315793 -0.010325978821035763 
1150 6.138847827911377 0.0 0.0 0.0 -0.029745364305390987 -0.010567433014819945 
1151 6.144432783126831 0.0 0.0 0.0 -0.03172974533856754 -0.006340459808891967 
1152 6.149691820144653 0.0 0.0 0.0 -0.03322717098606136 -0.00380427588533518 
1153 6.154981374740601 0.0 0.0 0.0 -0.0342790248883516 -0.0022825655312011077 
1154 6.160261631011963 0.0 0.0 0.0 -0.03506353574351969 -0.0013695393187206646 
1155 6.165494441986084 0.0 0.0 0.0 -0.035534242256620545 -0.0008217235912323988 
1156 6.170712471008301 0.0 0.0 0.0 -0.03581666616448106 -0.0004930341547394392 
1157 6.175913572311401 0.0 0.0 0.0 -0.03598612050919736 -0.00029582049284366353 
1158 6.181137800216675 0.0 0.0 0.0 -0.03570429683154228 0.0036574586282134797 
1159 6.186384201049805 0.0 0.0 0.0 -0.035228405597361345 0.0073333104878640625 
1160 6.19158935546875 0.0 0.0 0.0 -0.03448267829570319 0.010996104504464654 
1161 6.1974358558654785 0.0 0.0 0.0 -0.033498347116429475 0.014651060835003012 
1162 6.202783823013306 0.0 0.0 0.0 -0.032294157333921714 0.01845471604793021 
1163 6.208138942718506 0.0 0.0 0.0 -0.0308813501523443 0.02234758761005848 
1164 6.213449001312256 0.0 0.0 0.0 -0.029189976997763392 0.02644739047573358 
1165 6.2186830043792725 0.0 0.0 0.0 -0.027331464259380385 0.03067134914330453 
1166 6.223901271820068 0.0 0.0 0.0 -0.025219269256922174 0.0350465035291422 
1167 6.229211330413818 0.0 0.0 0.0 -0.021804379022796493 0.041506547084564485 
1168 6.234426259994507 0.0 0.0 0.0 -0.019755444882321085 0.045382573217817856 
1169 6.239651918411255 0.0 0.0 0.0 -0.01607171413779719 0.05146644056479258 
1170 6.244880199432373 0.0 0.0 0.0 -0.009643028482678314 0.05688083792114331 
1171 6.25083589553833 0.0 0.0 0.0 -0.005785817089606988 0.06189355328311964 
1172 6.256190538406372 0.0 0.0 0.0 -0.0034714902537641926 0.06490118250030544 
1173 6.261552095413208 0.0 0.0 0.0 -0.0020828941522585153 0.06992712285982529 
1174 6.266805648803711 0.0 0.0 0.0 -0.0012497364913551092 0.0743999669961152 
1175 6.2720465660095215 0.0 0.0 0.0 -0.0007498418948130654 0.07854095935893163 
1176 6.277296543121338 0.0 0.0 0.0 0.003845241328413675 0.08232943618340555 
1177 6.282589673995972 0.0 0.0 0.0 0.007676077878675097 0.08590640368487396 
1178 6.287858247756958 0.0 0.0 0.0 0.01104836642515733 0.0892030730392096 
1179 6.293138265609741 0.0 0.0 0.0 0.014068826912475074 0.0923315575448011 
1180 6.298372983932495 0.0 0.0 0.0 0.016724792050500183 0.0952824378447136 
1181 6.303734302520752 0.0 0.0 0.0 0.019162059978949708 0.09805005040385728 
1182 6.309015274047852 0.0 0.0 0.0 0.02139141181487303 0.10063100902210716 
1183 6.314538955688477 0.0 0.0 0.0 0.023496013995280632 0.1030232700584593 
1184 6.319751024246216 0.0 0.0 0.0 0.025985959688586455 0.10591591256131307 
1185 6.3250298500061035 0.0 0.0 0.0 0.02809351892457155 0.10818838690083965 
1186 6.330284357070923 0.0 0.0 0.0 0.029818248517428324 0.11008876630283441 
1187 6.3355491161346436 0.0 0.0 0.0 0.03131328106946617 0.11168918948541312 
1188 6.340827226638794 0.0 0.0 0.0 0.03267049465195459 0.11303293967944521 
1189 6.346070051193237 0.0 0.0 0.0 0.03386831834087445 0.11414598682345234 
1190 6.35138463973999 0.0 0.0 0.0 0.0349705073485951 0.11512061213744451 
1191 6.35681676864624 0.0 0.0 0.0 0.03593861703575733 0.11593547913606625 
1192 6.362238645553589 0.0 0.0 0.0 0.03682627913058449 0.1166544971059302 
1193 6.367532968521118 0.0 0.0 0.0 0.03758897341311365 0.11731600565853952 
1194 6.37278938293457 0.0 0.0 0.0 0.03804658998263115 0.1177129107901051 
1195 6.377990245819092 0.0 0.0 0.0 0.03862795620687147 0.11833455015352931 
1196 6.383230447769165 0.0 0.0 0.0 0.03913017371015155 0.11886093228537778 
1197 6.388456344604492 0.0 0.0 0.0 0.039431504212119606 0.1193301600782808 
1198 6.393669843673706 0.0 0.0 0.0 0.03968900177019741 0.11976509526781656 
1199 6.398874044418335 0.0 0.0 0.0 0.039766801048147116 0.12017945489533197 
1200 6.40411901473999 0.0 0.0 0.0 0.03981348061491694 0.12050476992873818 
1201 6.4095141887664795 0.0 0.0 0.0 0.03968809058624295 0.12085335746257586 
1202 6.414920091629028 0.0 0.0 0.0 0.03945945805524461 0.12113920923977545 
1203 6.420352935791016 0.0 0.0 0.0 0.03886208448537989 0.12154081211632163 
1204 6.425656318664551 0.0 0.0 0.0 0.03819686406093122 0.12193517235604329 
1205 6.430868148803711 0.0 0.0 0.0 0.03749093552373219 0.12224848775677324 
1206 6.436084032058716 0.0 0.0 0.0 0.036683883607044034 0.12258987551100517 
1207 6.441289186477661 0.0 0.0 0.0 0.0358928561745013 0.12294810667733827 
1208 6.44650936126709 0.0 0.0 0.0 0.035418239714975666 0.12362324091851998 
1209 6.4517529010772705 0.0 0.0 0.0 0.03513346983926029 0.12402832146322898 
1210 6.456965923309326 0.0 0.0 0.0 0.03787717148027736 0.12703253707788092 
1211 6.462307691574097 0.0 0.0 0.0 0.04144086867190551 0.13036904562414708 
1212 6.46765661239624 0.0 0.0 0.0 0.044882970628840634 0.13298454480708255 
1213 6.47351336479187 0.0 0.0 0.0 0.04825211544495994 0.13332665620649226 
1214 6.478953838348389 0.0 0.0 0.0 0.051654185047222224 0.13215134238245707 
1215 6.484281063079834 0.0 0.0 0.0 0.05538280574549245 0.13098595854665412 
1216 6.489555597305298 0.0 0.0 0.0 0.05984425033968095 0.12974983344689353 
1217 6.494811058044434 0.0 0.0 0.0 0.06658616653586272 0.12716738218197432 
1218 6.500029563903809 0.0 0.0 0.0 0.07247209320369269 0.12431403001623872 
1219 6.5052330493927 0.0 0.0 0.0 0.07792112541140858 0.12145152986334279 
1220 6.510433197021484 0.0 0.0 0.0 0.08310802019799796 0.11858354687861511 
1221 6.515769004821777 0.0 0.0 0.0 0.08798423550823359 0.11594236600501483 
1222 6.521042823791504 0.0 0.0 0.0 0.09244394536196607 0.11343727235855547 
1223 6.526333808898926 0.0 0.0 0.0 0.09619355789053093 0.11109052434481315 
1224 6.53157639503479 0.0 0.0 0.0 0.09844332540766984 0.10968247553656775 
1225 6.5369439125061035 0.0 0.0 0.0 0.10117376807175035 0.10753376484483645 
1226 6.5422186851501465 0.0 0.0 0.0 0.10373242326284621 0.10570764363151888 
1227 6.547455310821533 0.0 0.0 0.0 0.10634140299382909 0.10407507610524952 
1228 6.552667140960693 0.0 0.0 0.0 0.10875047967805328 0.1024819474947766 
1229 6.5578742027282715 0.0 0.0 0.0 0.11050272122605957 0.10098917553021404 
1230 6.563101053237915 0.0 0.0 0.0 0.1114773683880825 0.09978671532388861 
1231 6.568627595901489 0.0 0.0 0.0 0.11198545742839927 0.09883514142940245 
1232 6.57392954826355 0.0 0.0 0.0 0.11213691233879539 0.0981107985789168 
1233 6.579270839691162 0.0 0.0 0.0 0.11199768751434214 0.09767619286862542 
1234 6.584672212600708 0.0 0.0 0.0 0.11176075559599236 0.09741542944245057 
1235 6.590277194976807 0.0 0.0 0.0 0.11131179941739461 0.09710557287295174 
1236 6.595531702041626 0.0 0.0 0.0 0.11088902868655813 0.09668956116056152 
1237 6.600769758224487 0.0 0.0 0.0 0.1104819677342623 0.09628655561933344 
1238 6.605975389480591 0.0 0.0 0.0 0.11008433264909086 0.09589135974126711 
1239 6.611196994781494 0.0 0.0 0.0 0.109845751597988 0.09565424221442732 
1240 6.616418123245239 0.0 0.0 0.0 0.10954920445353233 0.09543527244142647 
1241 6.621748208999634 0.0 0.0 0.0 0.10929457840007809 0.09515049206383203 
1242 6.627070903778076 0.0 0.0 0.0 0.10906510351110855 0.09490292458037838 
1243 6.632364749908447 0.0 0.0 0.0 0.10885071932082986 0.09467768483340921 
1244 6.637633562088013 0.0 0.0 0.0 0.10872208880666265 0.09454254098522771 
1245 6.642901182174683 0.0 0.0 0.0 0.10864491049816231 0.09438475541942185 
1246 6.648151397705078 0.0 0.0 0.0 0.10859860351306212 0.09421338482304134 
1247 6.653404474258423 0.0 0.0 0.0 0.10857081932200201 0.09403386320831608 
1248 6.658630609512329 0.0 0.0 0.0 0.10855414880736594 0.09377275172568697 
1249 6.663846015930176 0.0 0.0 0.0 0.10854414649858429 0.09353938557921254 
1250 6.669057130813599 0.0 0.0 0.0 0.1085381451133153 0.09324596737753393 
1251 6.6745805740356445 0.0 0.0 0.0 0.10853454428215391 0.0929932171996298 
1252 6.679893970489502 0.0 0.0 0.0 0.10853238378345707 0.09268816857909337 
1253 6.685243129730225 0.0 0.0 0.0 0.10853108748423898 0.0922750416360806 
1254 6.690489292144775 0.0 0.0 0.0 0.10853030970470812 0.09195046621337595 
1255 6.695708751678467 0.0 0.0 0.0 0.1085298430369896 0.09167902170285619 
1256 6.7009477615356445 0.0 0.0 0.0 0.1085295630363585 0.09143945573964737 
1257 6.706210136413574 0.0 0.0 0.0 0.10852939503597983 0.09121901690482512 
1258 6.711416959762573 0.0 0.0 0.0 0.10852929423575262 0.09101005434703478 
1259 6.716619968414307 0.0 0.0 0.0 0.10837583524182237 0.09065458500213414 
1260 6.721834659576416 0.0 0.0 0.0 0.1082837598454642 0.09044130339519374 
1261 6.727139711380005 0.0 0.0 0.0 0.10807511609385537 0.0900832366603386 
1262 6.732422590255737 0.0 0.0 0.0 0.10794992984289006 0.08979169736252854 
1263 6.7377541065216064 0.0 0.0 0.0 0.10772142106863306 0.08938667601315159 
1264 6.743093490600586 0.0 0.0 0.0 0.10750761654718188 0.08906696394662844 
1265 6.748376131057739 0.0 0.0 0.0 0.1073026345774142 0.0887217381929206 
1266 6.753621578216553 0.0 0.0 0.0 0.10710294613865662 0.08836120422690197 
1267 6.758821487426758 0.0 0.0 0.0 0.10690643381850509 0.08799148533349684 
1268 6.76405668258667 0.0 0.0 0.0 0.10671182716951721 0.08761625548365981 
1269 6.769325017929077 0.0 0.0 0.0 0.10651836541334364 0.08731441831686063 
1270 6.774759531021118 0.0 0.0 0.0 0.10624888984584555 0.08682651898919322 
1271 6.780194520950317 0.0 0.0 0.0 0.10601050524844971 0.08638038087879883 
1272 6.785500764846802 0.0 0.0 0.0 0.10579077523311524 0.08595929949876825 
1273 6.790788650512695 0.0 0.0 0.0 0.10558223796701757 0.08547655886052347 
1274 6.796015739440918 0.0 0.0 0.0 0.105380416350462 0.08503351596378264 
1275 6.801320791244507 0.0 0.0 0.0 0.1051826256137478 0.08453759245504724 
1276 6.806596994400024 0.0 0.0 0.0 0.10498725191482233 0.08400994057911508 
1277 6.811848402023315 0.0 0.0 0.0 0.10479332843857006 0.08346325168286486 
1278 6.817092657089233 0.0 0.0 0.0 0.10460027509592174 0.0829051405744238 
1279 6.822297811508179 0.0 0.0 0.0 0.10448444309033274 0.08234017613866826 
1280 6.827497720718384 0.0 0.0 0.0 0.10433824463008236 0.08177109970652402 
1281 6.8328468799591064 0.0 0.0 0.0 0.10417382629703516 0.08119955607654655 
1282 6.838111400604248 0.0 0.0 0.0 0.10399847604030987 0.08062653212786916 
1283 6.8433997631073 0.0 0.0 0.0 0.1038932658862747 0.08012932520533325 
1284 6.84865140914917 0.0 0.0 0.0 0.10383013979385361 0.0796009032811208 
1285 6.8538978099823 0.0 0.0 0.0 0.10379226413840095 0.07928385012659331 
1286 6.859265089035034 0.0 0.0 0.0 0.1036928409783485 0.07863342269249499 
1287 6.864499568939209 0.0 0.0 0.0 0.10363318708231702 0.07801306846134508 
1288 6.869731903076172 0.0 0.0 0.0 0.10352069548780116 0.07733405889506724 
1289 6.874987602233887 0.0 0.0 0.0 0.10345320053109164 0.07692665315530053 
1290 6.880394220352173 0.0 0.0 0.0 0.10333600430016895 0.07629871342695566 
1291 6.8857526779174805 0.0 0.0 0.0 0.10295888953402746 0.07553845330546385 
1292 6.891015529632568 0.0 0.0 0.0 0.10273262067434255 0.07492890467923931 
1293 6.896312952041626 0.0 0.0 0.0 0.10221336456416287 0.07417967921901972 
1294 6.9015793800354 0.0 0.0 0.0 0.10190181089805506 0.07357674542909402 
1295 6.90681266784668 0.0 0.0 0.0 0.10140808316091861 0.0729081881275507 
1296 6.912137985229492 0.0 0.0 0.0 0.10111184651863674 0.07227695597593381 
1297 6.9174182415008545 0.0 0.0 0.0 0.10062730750567972 0.07166811891427274 
1298 6.922630310058594 0.0 0.0 0.0 0.10033658409790551 0.07107271890658519 
1299 6.9278340339660645 0.0 0.0 0.0 0.09985535451576921 0.07048538113128175 
1300 6.9331135749816895 0.0 0.0 0.0 0.09956661676648744 0.07013297846609967 
1301 6.938491344451904 0.0 0.0 0.0 0.09900987932254962 0.06946134728607307 
1302 6.943826675415039 0.0 0.0 0.0 0.0987525361130839 0.0688282708073662 
1303 6.949115753173828 0.0 0.0 0.0 0.09821463390291962 0.06814162789255418 
1304 6.9543657302856445 0.0 0.0 0.0 0.09796859183371803 0.06757624362987302 
1305 6.959582567214966 0.0 0.0 0.0 0.09743747179782833 0.06693021604467644 
1306 6.964897871017456 0.0 0.0 0.0 0.09719549903319147 0.06638920097976454 
1307 6.970260381698608 0.0 0.0 0.0 0.09674351834682146 0.06575779491322951 
1308 6.975579738616943 0.0 0.0 0.0 0.09631893291132163 0.06491875573192667 
1309 6.980902910232544 0.0 0.0 0.0 0.09606418165002173 0.06418524041291851 
1310 6.98613715171814 0.0 0.0 0.0 0.09583463163634483 0.0635150334508227 
1311 6.991687774658203 0.0 0.0 0.0 0.09569690162813868 0.0628828115028743 
1312 6.9971537590026855 0.0 0.0 0.0 0.09569096288011197 0.06235007982031131 
1313 7.002860069274902 0.0 0.0 0.0 0.0957640973980768 0.06187704229697957 
1314 7.008418083190918 0.0 0.0 0.0 0.09580797810885569 0.06143982126918658 
1315 7.013789415359497 0.0 0.0 0.0 0.09583430653532303 0.061177488652510784 
1316 7.019237756729126 0.0 0.0 0.0 0.09600350210499738 0.060636592798020444 
1317 7.024643182754517 0.0 0.0 0.0 0.09610501944680198 0.0601586567715323 
1318 7.030826807022095 0.0 0.0 0.0 0.09616592985188474 0.0596417973849485 
1319 7.036226034164429 0.0 0.0 0.0 0.09612577683803744 0.0590248906858748 
1320 7.041702747344971 0.0 0.0 0.0 0.09617838428662602 0.058501348152636634 
1321 7.047260522842407 0.0 0.0 0.0 0.09605655024198523 0.05788042560510585 
1322 7.05259108543396 0.0 0.0 0.0 0.09598344981520075 0.057354473562793426 
1323 7.057908773422241 0.0 0.0 0.0 0.09586289179234922 0.056732105309818086 
1324 7.063198804855347 0.0 0.0 0.0 0.09579055697863828 0.05628198510113591 
1325 7.068493604660034 0.0 0.0 0.0 0.09559375757661778 0.05570511594833871 
1326 7.073781490325928 0.0 0.0 0.0 0.09547567793540548 0.05535899445666039 
1327 7.079035043716431 0.0 0.0 0.0 0.09525143163688415 0.05484452453406551 
1328 7.084479808807373 0.0 0.0 0.0 0.09511688385777137 0.05445914332361161 
1329 7.0897722244262695 0.0 0.0 0.0 0.09488275667650975 0.05392111756975138 
1330 7.095037221908569 0.0 0.0 0.0 0.09474228036775278 0.05359830211743524 
1331 7.1004250049591064 0.0 0.0 0.0 0.09450459755882076 0.05302112252202517 
1332 7.105810880661011 0.0 0.0 0.0 0.09413189010277064 0.052291318480294266 
1333 7.111129999160767 0.0 0.0 0.0 0.09390826562914056 0.05185343605525572 
1334 7.116387128829956 0.0 0.0 0.0 0.09354399466438772 0.051360608829541674 
1335 7.121665954589844 0.0 0.0 0.0 0.09324873282863905 0.05114161175101022 
1336 7.126947641372681 0.0 0.0 0.0 0.09284147795649891 0.05085681499009741 
1337 7.132287263870239 0.0 0.0 0.0 0.09259712503321485 0.050762636190446686 
1338 7.137639284133911 0.0 0.0 0.0 0.0924505132792444 0.05078282816755323 
1339 7.142899036407471 0.0 0.0 0.0 0.0924392454837591 0.05087164261071413 
1340 7.148139953613281 0.0 0.0 0.0 0.09243248480646793 0.05100163053350764 
1341 7.153546094894409 0.0 0.0 0.0 0.09250512765699019 0.05123302180097769 
1342 7.15893816947937 0.0 0.0 0.0 0.09254871336730355 0.05160195433215064 
1343 7.164252042770386 0.0 0.0 0.0 0.09265156405038855 0.05205341162154533 
1344 7.169546604156494 0.0 0.0 0.0 0.09278997371713651 0.05247767854851161 
1345 7.174834251403809 0.0 0.0 0.0 0.0928730195171853 0.05273223870469138 
1346 7.180142879486084 0.0 0.0 0.0 0.09307624402089239 0.053575268110471995 
1347 7.185495376586914 0.0 0.0 0.0 0.0932748779800136 0.05415778501083734 
1348 7.1907618045806885 0.0 0.0 0.0 0.09347075761238333 0.054583994407953515 
1349 7.1959755420684814 0.0 0.0 0.0 0.09358828539180515 0.054839720046223214 
1350 7.2012152671813965 0.0 0.0 0.0 0.09365880205945824 0.05499315542918504 
1351 7.206537246704102 0.0 0.0 0.0 0.0937011120600501 0.0551619159158591 
1352 7.2118024826049805 0.0 0.0 0.0 0.09372649806040523 0.055263172207863545 
1353 7.217110633850098 0.0 0.0 0.0 0.09366503040372132 0.05532392598306621 
1354 7.222344875335693 0.0 0.0 0.0 0.093551450552814 0.055360378248187805 
1355 7.227550268173218 0.0 0.0 0.0 0.09340660338537263 0.05530555035036379 
