i t_now Tx Ty Tz theta_x_filt theta_y_filt 
2362 12.72344708442688 -0.08728914850083722 0.006623889704586076 0.0 -8.57376232183969e-05 0.0029577439602853995 
2363 12.728779077529907 -0.12534315900996873 0.0064493886345298665 0.0 -6.430321741379767e-05 0.006436754061031501 
2364 12.734060049057007 -0.1601326453948658 0.006318512831987709 0.0 -4.822741306034825e-05 0.009669191236233832 
2365 12.739362239837646 -0.1924067226950408 0.00622035598008109 0.0 -3.6170559795261186e-05 0.012668761681717725 
2366 12.74477744102478 -0.22121643570306757 0.006146738341151128 0.0 -2.712791984644589e-05 0.015397809871436723 
2367 12.750051498413086 -0.25663902193420274 0.006091525111953655 0.0 -2.0345939884834416e-05 0.018307458928526615 
2368 12.755271196365356 -0.28288321465735244 0.006050115190055551 0.0 -1.5259454913625813e-05 0.0208731920058289 
2369 12.760539054870605 -0.3070404982083857 0.006019057748631973 0.0 -1.144459118521936e-05 0.023180986235645323 
2370 12.765780210494995 -0.32860486454271676 -0.04349467412203063 0.0 0.002292387744262243 0.0252473911569319 
2371 12.77114748954773 -0.347675653155233 -0.059701906830970125 0.0 0.004116135135646481 0.02708481519861533 
2372 12.776561975479126 -0.359171809917998 -0.07091897314147165 0.0 0.0054839456791846595 0.028462883229877903 
2373 12.781917572021484 -0.38023580099019527 -0.08347636096855245 0.0 0.006701551729080725 0.030071676817406977 
2374 12.787413120269775 -0.3965418494020113 -0.09202997718178646 0.0 0.007662693302063381 0.03156589422141743 
2375 12.792736053466797 -0.40906492792647403 -0.09592612202818988 0.0 0.008287675410679159 0.032830368381107096 
2376 12.79809856414795 -0.4222521798926542 -0.09776645948668404 0.0 0.008660537921019775 0.034018407316032236 
2377 12.803494453430176 -0.43085670230882245 -0.09909518020399706 0.0 0.00889224776821463 0.0349573735527867 
2378 12.8088059425354 -0.43484888663519083 -0.10059146427437124 0.0 0.009066030153610771 0.03556572415923133 
2379 12.814081907272339 -0.43269493867670494 -0.10173405050393519 0.0 0.009196366942657876 0.035734366763346306 
2380 12.819420099258423 -0.4268153157355115 -0.10364241708224681 0.0 0.009342056570003813 0.035525289467508284 
2381 12.825557947158813 -0.41243169097230037 -0.1087393172193814 0.0 0.009643071932755699 0.03474530189598701 
2382 12.830999612808228 -0.4007272936992957 -0.11376006255731708 0.0 0.010012643630178862 0.03382475383106695 
2383 12.836344003677368 -0.38712214888046786 -0.11920431388252753 0.0 0.010433633509928058 0.03275084649789204 
2384 12.841609477996826 -0.37153655899925986 -0.12290530032066449 0.0 0.010797312955300562 0.03151398454061054 
2385 12.846902847290039 -0.3549413198830333 -0.12419587881080005 0.0 0.011022135503769332 0.030154906615249086 
2386 12.852190494537354 -0.33552306921444436 -0.12257487712763379 0.0 0.011046941308439086 0.02860829264270646 
2387 12.857604265213013 -0.3262833694560089 -0.12282086981936255 0.0 0.011065545661941402 0.02744833216329949 
2388 12.862906694412231 -0.29465927815314813 -0.11684269488066387 0.0 0.010791877645027067 0.025427874812934823 
2389 12.868155002593994 -0.2670214675248391 -0.11319435714472781 0.0 0.010490752561220099 0.023193478129397354 
2390 12.873364448547363 -0.2380529222457875 -0.1104061640014159 0.0 0.010216971712804265 0.02079862694598028 
2391 12.878695964813232 -0.20808025408518088 -0.10778332151351536 0.0 0.009963699972254356 0.018283436750298657 
2392 12.883992195129395 -0.135075240418425 -0.10425300148635466 0.0 0.00967787209572071 0.013712577562723993 
2393 12.889350175857544 -0.10716614557649254 -0.055154414171802536 0.0 0.007258404071790532 0.010284433172042994 
2394 12.894736289978027 -0.0862343244450432 -0.04038144485118787 0.0 0.005443803053842899 0.007713324879032245 
2395 12.900039672851562 -0.07053545859645621 -0.029301717860726863 0.0 0.0040828522903821746 0.005784993659274184 
2396 12.905299663543701 -0.0113329578477801 -0.02099192261788111 0.0 0.003062139217786631 0.0021336471966031216 
2397 12.91053819656372 0.029595607634301396 -0.014759576185746795 0.0 0.002296604413339973 -0.0014677274278459681 
2398 12.91585397720337 0.06818628126240178 -0.010085316361646059 0.0 0.00172245331000498 -0.0049357491025073625 
2399 12.921110153198242 0.10289563494416629 -0.006579621493570507 0.0 0.001291839982503735 -0.008159944958146162 
2400 12.926403045654297 0.13407529930088335 -0.003950350342513842 0.0 0.0009688799868778012 -0.0111053973783968 
2401 12.932490825653076 0.16047777831530508 -0.001978396979221343 0.0 0.0007266599901583509 -0.013697982046747065 
2402 12.93793249130249 0.17649031998360853 -0.0004994319567519705 0.0 0.0005449949926187632 -0.015642420548009767 
2403 12.943266868591309 0.1998869131341517 0.000609791810100061 0.0 0.00040874624446407234 -0.01762805495247833 
2404 12.948585033416748 0.21736666936337132 0.0014417096352390836 0.0 0.0003065596833480542 -0.01935696500231022 
2405 12.953841209411621 0.23122496061074496 0.002065648004093349 0.0 0.00022991976251104067 -0.02079745864636596 
2406 12.959150552749634 0.24023394572606133 0.0025336017807340502 0.0 0.0001724398218832805 -0.021877828879407764 
2407 12.96457052230835 0.24498195485044233 0.002884567113214575 0.0 0.00012932986641246035 -0.022592232483067902 
2408 12.970040321350098 0.2464611240652256 0.003147791112574969 0.0 9.699739980934526e-05 -0.022984225010453753 
2409 12.975393533706665 0.24596678197234895 0.003345209112095264 0.0 7.274804985700894e-05 -0.02313440829931132 
2410 12.980724334716797 0.2408979521608317 0.0034932726117354856 0.0 5.4561037392756705e-05 -0.022959424483913422 
2411 12.986084699630737 0.23486496726238465 0.003604320236465652 0.0 4.092077804456753e-05 -0.022588502375884535 
2412 12.991467475891113 0.22865849207504269 0.003687605955013276 0.0 3.069058353342565e-05 -0.022118562652620438 
2413 12.99679160118103 0.22080987457143647 0.003750070243923994 0.0 2.3017937650069235e-05 -0.0215264236136919 
2414 13.002015113830566 0.2091138329002029 0.0037969184606070337 0.0 1.7263453237551928e-05 -0.020698824912655782 
2415 13.007229566574097 0.19184281017413107 0.0038320546231193136 0.0 1.2947589928163946e-05 -0.019502881460151396 
2416 13.012478351593018 0.1692100810655197 0.0038584067450035215 0.0 9.71069244612296e-06 -0.01788687206265429 
2417 13.017770767211914 0.15945375985847338 0.0038781708364166788 0.0 7.28301933459222e-06 -0.016674865014531456 
2418 13.02303957939148 0.08205273315106276 0.003892993904976547 0.0 5.4622645009441645e-06 -0.012506148760898592 
2419 13.028393030166626 0.056599072795912225 0.0039041112063964486 0.0 4.096698375708124e-06 -0.009379611570673945 
2420 13.033626079559326 0.03750882752954929 0.003912449182461374 0.0 3.0725237817810927e-06 -0.007034708678005459 
2421 13.039594888687134 0.0231911435797771 0.003918702664510067 0.0 2.3043928363358195e-06 -0.005276031508504094 
2422 13.044989347457886 0.012452880617447953 0.0039233927760465885 0.0 1.7282946272518645e-06 -0.003957023631378071 
2423 13.050332069396973 0.0043991833957010874 0.0039269103596989785 0.0 1.2962209704388984e-06 -0.002967767723533553 
2424 13.056148767471313 -0.07072148907390055 0.0039295485474382715 0.0 9.721657278291737e-07 0.0009859462766848189 
2425 13.061649084091187 -0.10321996256748078 0.0039315271882427415 0.0 7.291242958718803e-07 0.004334726198688312 
2426 13.067142486572266 -0.13203786306928647 0.0039330111688460935 0.0 5.468432219039102e-07 0.007229807424675795 
2427 13.072896242141724 -0.1570674811271694 0.0039341241542986075 0.0 4.1013241642793265e-07 0.009736675730445513 
2428 13.078724384307861 -0.18076918230130648 0.003934958893387993 0.0 3.075993123209495e-07 0.012000321381612517 
2429 13.08416199684143 -0.20196782149296164 0.003935584947705033 0.0 2.306994842407121e-07 0.014033614868912025 
2430 13.089587211608887 -0.2207403144511704 0.003936054488442812 0.0 1.7302461318053406e-07 0.015846207197750303 
2431 13.095400333404541 -0.23817497281601088 0.003936406643996146 0.0 1.2976845988540055e-07 0.01749327179509751 
2432 13.10091519355774 -0.25460875869796096 0.0039366707606611475 0.0 9.732634491405042e-08 0.019016192456471563 
2433 13.10639762878418 -0.26617010146268394 0.003936868848159898 0.0 7.299475868553781e-08 0.020254257023623316 
2434 13.111835479736328 -0.2759953681788123 0.00393701741378396 0.0 5.4746069014153356e-08 0.021278677657463198 
2435 13.117205142974854 -0.28555050519077685 0.003937128838002008 0.0 4.105955176061502e-08 0.022190804239524936 
2436 13.12246036529541 -0.2964869857956782 0.003937212406165545 0.0 3.079466382046126e-08 0.023114584353874278 
2437 13.127816200256348 -0.3085337843747336 0.003937275082288195 0.0 2.3095997865345945e-08 0.02409503979035478 
2438 13.133083581924438 -0.32093645454093434 0.003937322089380184 0.0 1.732199839900946e-08 0.025118003581078806 
2439 13.138321161270142 -0.3346394682265082 0.003937357344699176 0.0 1.2991498799257093e-08 0.02622078381040093 
2440 13.143681287765503 -0.3467791726642332 0.003937383786188419 0.0 9.74362409944282e-09 0.027287554160195564 
2441 13.149090051651001 -0.35561399338677757 0.003937403617305352 0.0 7.307718074582115e-09 0.028183505993662754 
2442 13.154445171356201 -0.3582538086725826 0.003937418490643051 0.0 5.480788555936586e-09 0.028711658762081323 
2443 13.159818410873413 -0.3565809318684493 0.003937429645646327 0.0 4.11059141695244e-09 0.028868090023237362 
2444 13.165128231048584 -0.3495370195226747 0.003937438011898782 0.0 3.0829435627143297e-09 0.028601917184619526 
2445 13.170416831970215 -0.3378376330995134 0.003937444286588125 0.0 2.3122076720357473e-09 0.02792291906269522 
2446 13.175756454467773 -0.3205081273828164 0.003937448992605132 0.0 1.7341557540268104e-09 0.026790490871609236 
2447 13.18101167678833 -0.2849230803585623 0.003937452522117886 0.0 1.3006168155201078e-09 0.024598936457888028 
2448 13.186290740966797 -0.257260217226753 0.003937455169252453 0.0 9.754626116400809e-10 0.02228415401239376 
2449 13.191569089889526 -0.2277910674414891 0.003937457154603377 0.0 7.315969587300607e-10 0.01982901350750909 
2450 13.196935892105103 -0.1984715147948941 0.00393745864361657 0.0 5.486977190475455e-10 0.017316541493642222 
2451 13.202461957931519 -0.1306302173572578 0.003937459760376467 0.0 4.1152328928565914e-10 0.012987406120231667 
2452 13.207756280899048 -0.10419705790913465 0.003937460597946388 0.0 3.086424669642444e-10 0.00974055459017375 
2453 13.213063955307007 -0.08437218832304226 0.003937461226123828 0.0 2.314818502231833e-10 0.007305415942630313 
2454 13.218334197998047 -0.06950353613347296 0.00393746169725691 0.0 1.7361138766738745e-10 0.005479061956972735 
2455 13.223623514175415 -0.058352046991296 0.00393746205060672 0.0 1.302085407505406e-10 0.004109296467729551 
2456 13.228861808776855 -0.04998843013466328 0.003937462315619078 0.0 9.765640556290544e-11 0.0030819723507971635 
2457 13.234084844589233 0.005774741328757788 0.0039374625143783456 0.0 7.324230417217908e-11 1.0507144124140451e-05 
2458 13.239315271377563 0.039041669147869024 0.003937462663447798 0.0 5.4931728129134306e-11 -0.002964208396083988 
2459 13.244583368301392 0.07174067356285085 0.003937462775249886 0.0 4.1198796096850727e-11 -0.005866361686443446 
2460 13.249838590621948 0.1019573324574242 0.003937462859101452 0.0 3.0899097072638045e-11 -0.008618219218295186 
2461 13.255459547042847 0.13024482878669424 0.003937462921990127 0.0 2.3174322804478534e-11 -0.011209418827028103 
2462 13.260819435119629 0.161693471193994 -0.04452192209108295 0.0 0.0022530341694712917 -0.013871871273019185 
2463 13.266119480133057 0.18432219884198525 -0.05938632384963038 0.0 0.0039907468147546265 -0.016156332820876144 
2464 13.271403551101685 0.20362166670937926 -0.07213690049538896 0.0 0.005389904438515768 -0.01810936322824933 
2465 13.276656866073608 0.2198745529968969 -0.08179252848786014 0.0 0.006487209691897233 -0.019765883244699075 
2466 13.281873226165771 0.23329246960840236 -0.09063776722690373 0.0 0.007406062703054547 -0.021152084363718206 
2467 13.28709888458252 0.24506472236833432 -0.09839665859987502 0.0 0.008191076532543747 -0.022335545378341804 
2468 13.292354106903076 0.2545729252412987 -0.1063726380759004 0.0 0.008923647080019897 -0.02331901521043072 
2469 13.297585487365723 0.2597701054829561 -0.11300226127532281 0.0 0.009568949061748225 -0.024008680548936796 
2470 13.303005456924438 0.2611096349257904 -0.11807123950992257 0.0 0.01010086258360508 -0.024382119377457108 
2471 13.30855131149292 0.25845130779094083 -0.12141845811195826 0.0 0.01049979772499772 -0.024422513321044302 
2472 13.313912391662598 0.25375132095460656 -0.12086056615711105 0.0 0.010655187974360377 -0.02421312453225423 
2473 13.319268226623535 0.24648698898348262 -0.11881074998836465 0.0 0.01062792048602312 -0.023768461658620604 
2474 13.3245530128479 0.23777632373597507 -0.11564073892812599 0.0 0.010463658763088354 -0.02314734322135431 
2475 13.329785108566284 0.2248853025622166 -0.11266042234744242 0.0 0.010244588399766063 -0.022250072004681695 
2476 13.335028409957886 0.20926242463728012 -0.10934221137256614 0.0 0.009984412487475704 -0.021097750099216304 
2477 13.340479373931885 0.17969329580688642 -0.10576973533577973 0.0 0.00969340648213672 -0.019178895750429036 
2478 13.345747232437134 0.16809110083796952 -0.10406786234489257 0.0 0.00947515197813248 -0.017739754988838584 
2479 13.351086854934692 0.08724441632692051 -0.05538186959633348 0.0 0.007106363983599361 -0.013304816241628938 
2480 13.356316328048706 0.060165234703801806 -0.04091834620021356 0.0 0.005329772987699521 -0.009978612181221704 
2481 13.36167025566101 0.039855848486462786 -0.03007070365312361 0.0 0.00399732974077464 -0.007483959135916278 
2482 13.366954565048218 0.02462380882345852 -0.02193497174280616 0.0 0.0029979973055809803 -0.005612969351937209 
2483 13.372263193130493 0.013199779076205308 -0.015833172810068078 0.0 0.0022484979791857354 -0.0042097270139529065 
2484 13.377497911453247 0.0046317567657654084 -0.011256823610514506 0.0 0.0016863734843893016 -0.00315729526046468 
2485 13.382775783538818 -0.049222571266597175 -0.007824561710849331 0.0 0.0012647801132919761 -0.00016287526014114283 
2486 13.388004541397095 -0.08098475717528586 -0.005250365286100451 0.0 0.0009485850849689821 0.0027061193397442634 
