i t_now Tx Ty Tz u1 u2 u3 theta_x theta_y theta_z psi_1 psi_2 psi_3 dpsi_1 dpsi_2 dpsi_3 phi_x phi_y x y dx dy theta_d_x theta_d_y Kp_in_x Ki_in_x Kd_in_x Kp_in_y Ki_in_y Kd_in_y Kp_out_x Ki_out_x Kd_out_x Kp_out_y Ki_out_y Kd_out_y Kp_yaw Ki_yaw Kd_yaw
1406 7.519376754760742 0.0 0.0 0.0 0.0 0.0 0.0 -0.027228171515046543 0.009011982074128682 -1.08855113387108 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1407 7.524760484695435 0.0 0.0 0.0 0.0 0.0 0.0 -0.027228166841017597 0.009012042397705968 -1.0885511338710794 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1408 7.5301477909088135 0.0 0.0 0.0 0.0 0.0 0.0 -0.02722816403660023 0.009012078591852341 -1.088551133871079 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1409 7.535512685775757 0.0 0.0 0.0 0.0 0.0 0.0 -0.027228162353949807 0.009012100308340164 -1.0885511338710787 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1410 7.540904760360718 0.0 0.0 0.0 0.0 0.0 0.0 -0.027228161344359555 0.009012113338232859 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1411 7.546847581863403 0.0 0.0 0.0 0.0 0.0 0.0 -0.027228160738605404 0.009012121156168475 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1412 7.552380800247192 0.0 0.0 0.0 0.0 0.0 0.0 -0.027228160375152913 0.009012125846929845 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1413 7.557884931564331 0.0 0.0 0.0 0.0 0.0 0.0 -0.02722816015708142 0.009012128661386667 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1414 7.563690423965454 0.0 0.0 0.0 0.0 0.0 0.0 -0.027228160026238523 0.00901213035006076 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1415 7.569184064865112 0.0 0.0 0.0 0.0 0.0 0.0 -0.027228159947732783 0.009012131363265216 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1416 7.574728488922119 0.0 0.0 0.0 0.0 0.0 0.0 -0.02722815990062934 0.00901213197118789 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1417 7.580350875854492 0.0 0.0 0.0 0.0 0.0 0.0 -0.027228159872367274 0.009012132335941494 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1418 7.585745573043823 0.0 0.0 0.0 0.0 0.0 0.0 -0.027228159855410036 0.009012132554793656 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1419 7.591151237487793 0.0 0.0 0.0 0.0 0.0 0.0 -0.027228159845235692 0.009012132686104953 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1420 7.596536159515381 0.0 0.0 0.0 0.0 0.0 0.0 -0.027228159839131086 0.009012132764891732 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1421 7.602155923843384 0.0 0.0 0.0 0.0 0.0 0.0 -0.02722815983546832 0.009012132812163799 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1422 7.607577085494995 0.0 0.0 0.0 0.0 0.0 0.0 -0.027228159833270663 0.00901213284052704 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1423 7.613103151321411 0.0 0.0 0.0 0.0 0.0 0.0 -0.027228159831952068 0.009012132857544984 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1424 7.61858057975769 0.0 0.0 0.0 0.0 0.0 0.0 -0.027151460574263937 0.00901213286775575 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1425 7.62403416633606 0.0 0.0 0.0 0.0 0.0 0.0 -0.02710544101965106 0.00901213287388221 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1426 7.629411220550537 0.0 0.0 0.0 0.0 0.0 0.0 -0.027077829286883334 0.009012132877558086 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1427 7.634863615036011 0.0 0.0 0.0 0.0 0.0 0.0 -0.027061262247222696 0.009012132879763612 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1428 7.640237331390381 0.0 0.0 0.0 0.0 0.0 0.0 -0.027051322023426312 0.009012132881086926 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1429 7.645595073699951 0.0 0.0 0.0 0.0 0.0 0.0 -0.027045357889148483 0.009012132881880916 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1430 7.650939702987671 0.0 0.0 0.0 0.0 0.0 0.0 -0.02704177940858179 0.00901213288235731 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1431 7.656513690948486 0.0 0.0 0.0 0.0 0.0 0.0 -0.02703963232024177 0.009012132882643145 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1432 7.662009954452515 0.0 0.0 0.0 0.0 0.0 0.0 -0.027038344067237763 0.009012132882814647 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1433 7.667495250701904 0.0 0.0 0.0 0.0 0.0 0.0 -0.027037571115435352 0.009012132882917547 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1434 7.673619031906128 0.0 0.0 0.0 0.0 0.0 0.0 -0.02703710734435391 0.009012132882979288 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1435 7.679474830627441 0.0 0.0 0.0 0.0 0.0 0.0 -0.027036829081705044 0.009012132883016333 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1436 7.684980392456055 0.0 0.0 0.0 0.0 0.0 0.0 -0.02703666212411572 0.00901213288303856 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1437 7.690392017364502 0.0 0.0 0.0 0.0 0.0 0.0 -0.02703656194956213 0.009012132883051896 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1438 7.695807695388794 0.0 0.0 0.0 0.0 0.0 0.0 -0.027036501844829974 0.00908883213995687 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1439 7.70122766494751 0.0 0.0 0.0 0.0 0.0 0.0 -0.027036465781990683 0.009134851694099855 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1440 7.706655025482178 0.0 0.0 0.0 0.0 0.0 0.0 -0.02703644414428711 0.009162463426585646 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1441 7.712472677230835 0.0 0.0 0.0 0.0 0.0 0.0 -0.027036431161664966 0.00917903046607712 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1442 7.718008995056152 0.0 0.0 0.0 0.0 0.0 0.0 -0.027036423372091674 0.009188970689772005 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1443 7.72421669960022 0.0 0.0 0.0 0.0 0.0 0.0 -0.0270364186983477 0.009194934823988934 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1444 7.72970986366272 0.0 0.0 0.0 0.0 0.0 0.0 -0.027036415894101315 0.009198513304519092 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1445 7.735182762145996 0.0 0.0 0.0 0.0 0.0 0.0 -0.027036414211553485 0.009200660392837188 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1446 7.7405686378479 0.0 0.0 0.0 0.0 0.0 0.0 -0.027036413202024788 0.009201948645828045 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1447 7.745941638946533 0.0 0.0 0.0 0.0 0.0 0.0 -0.02703641259630757 0.00920272159762256 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1448 7.7513427734375 0.0 0.0 0.0 0.0 0.0 0.0 -0.02703641223287724 0.009203185368699268 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1449 7.756739854812622 0.0 0.0 0.0 0.0 0.0 0.0 -0.027036412014819045 0.009203463631345294 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1450 7.762128829956055 0.0 0.0 0.0 0.0 0.0 0.0 -0.027036411883984125 0.009203630588932908 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1451 7.767847537994385 0.0 0.0 0.0 0.0 0.0 0.0 -0.02703641180548317 0.009203730763485478 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1452 7.773726940155029 0.0 0.0 0.0 0.0 0.0 0.0 -0.027036411758382596 0.009203790868217019 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1453 7.779237747192383 0.0 0.0 0.0 0.0 0.0 0.0 -0.027036411730122258 0.009203826931055944 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1454 7.78488564491272 0.0 0.0 0.0 0.0 0.0 0.0 -0.02703641171316605 0.009203848568759299 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1455 7.79043173789978 0.0 0.0 0.0 0.0 0.0 0.0 -0.027036411702992327 0.009203861551381311 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1456 7.795915603637695 0.0 0.0 0.0 0.0 0.0 0.0 -0.027036411696888092 0.00920386934095452 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1457 7.8013386726379395 0.0 0.0 0.0 0.0 0.0 0.0 -0.02703641169322555 0.009203874014698445 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1458 7.806748867034912 0.0 0.0 0.0 0.0 0.0 0.0 -0.02703641169102803 0.009203876818944799 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1459 7.812144994735718 0.0 0.0 0.0 0.0 0.0 0.0 -0.027036411689709515 0.009203878501492612 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1460 7.817535877227783 0.0 0.0 0.0 0.0 0.0 0.0 -0.027036411688918405 0.0092038795110213 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1461 7.8231422901153564 0.0 0.0 0.0 0.0 0.0 0.0 -0.027036411688443743 0.009203880116738512 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1462 7.828721284866333 0.0 0.0 0.0 0.0 0.0 0.0 -0.027036411688158943 0.00920388048016884 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1463 7.834304332733154 0.0 0.0 0.0 0.0 0.0 0.0 -0.027036411687988066 0.009203880698227036 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1464 7.839853048324585 0.0 0.0 0.0 0.0 0.0 0.0 -0.027036411687885537 0.009203880829061954 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
1465 7.845316171646118 0.0 0.0 0.0 0.0 0.0 0.0 -0.027036411687824016 0.009203880907562904 -1.0885511338710785 0.1640921162812526 -0.2636693834262862 0.07012483601762931 0.0 0.0 0.0 -0.10811577080703318 -0.09756507986982954 -0.013082008267651013 -0.011805374664249375 0.0 0.0 0.0 0.0 10.200000000000008 0.0 0.07 10.200000000000008 0.0 0.07 0.3 0.05 0.8 0.3 0.05 0.8 0.5 0.1 0.05
