i t_now control_mode Tx Ty Tz u1 u2 u3 theta_x theta_y theta_z psi_1 psi_2 psi_3 dpsi_1 dpsi_2 dpsi_3 phi_x phi_y x y dx dy theta_d_x theta_d_y inner_x_Kp inner_x_Ki inner_x_Kd inner_y_Kp inner_y_Ki inner_y_Kd outer_x_Kp outer_x_Ki outer_x_Kd outer_y_Kp outer_y_Ki outer_y_Kd
7355 39.577353715896606 2 0.19632639992504797 -0.11235083780876369 0.0 0.10592538571542233 -0.21326252714236218 0.10733714142693984 0.006327670067548752 -0.009779132902622223 -0.48588842153549194 11.895977182030636 -9.427582954210084 -3.2369624305737688 0.0 -0.8921734862293808 0.29739116207646016 -2.005138707320355 -6.81749109176438 -0.24262178358576292 -0.8249164221034899 -0.04397313703412009 -0.01269395125189643 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7356 39.582716941833496 2 0.17088621500774703 -0.10989826742253275 0.0 0.10361308018016738 -0.19133455037158942 0.08772147019142201 0.006135925650596619 -0.009587384760379791 -0.48665541410446167 11.895977182030636 -9.431790444371142 -3.2355599338534162 0.0 -0.7473339540067068 0.24911131800223554 -2.0069557790986243 -6.81801563520454 -0.24284164927093355 -0.8249798918597493 -0.04397313703412564 -0.012693951251874225 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7357 39.58806538581848 2 0.1684545607966133 -0.10744395520976753 0.0 0.10129913243510705 -0.18819213914966998 0.08689300671456296 0.005944177508354187 -0.00939563661813736 -0.4872305989265442 11.895977182030636 -9.4359979345322 -3.2341574371330637 0.0 -0.8950202427266027 0.5966801618177351 -2.0087728508768934 -6.8185401786447 -0.2430615149561041 -0.8250433616160088 -0.04397313703410899 -0.01269395125189643 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7358 39.59340572357178 2 0.16602166022255502 -0.10498862015149564 0.0 0.0989842203420549 -0.18504822810268823 0.08606400776063335 0.005752429366111755 -0.009203888475894928 -0.4879975914955139 11.895977182030636 -9.440205424693257 -3.231352443692358 0.0 -0.842340372584136 0.561560248389424 -2.0110441905997303 -6.81880245036478 -0.24333634706256735 -0.8250750964941383 -0.0549664212926515 -0.006346975625914908 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7359 39.59863543510437 2 0.17758637403219424 -0.11653089947692127 0.0 0.10986638565053189 -0.1999318600419048 0.09006547439137293 0.005752429366111755 -0.009203888475894928 -0.4879975914955139 11.895977182030636 -9.444412914854317 -3.2285474502516536 0.0 -0.8927413878756119 0.5951609252504079 -2.0133155303225676 -6.81906472208486 -0.24361117916903066 -0.825106831372268 -0.054966421292662604 -0.006346975625937112 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7360 39.60385823249817 2 0.16364733856066546 -0.07457170802793472 0.0 0.07030688057495459 -0.16877093270018265 0.09846405212522805 0.0051771849393844604 -0.009012140333652496 -0.4897233843803406 11.895977182030636 -9.448620405015374 -3.225742456810948 0.0 -0.8035695494762719 0.5357130329841812 -2.0155868700454045 -6.819326993804941 -0.24388601127549395 -0.8251385662503978 -0.05496642129265705 -0.006346975625959317 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7361 39.60923719406128 2 0.16121194526075802 -0.08112257581084042 0.0 0.07648309795088673 -0.16987055108555998 0.09338745313467325 0.004793692380189896 -0.008820392191410065 -0.49068206548690796 11.895977182030636 -9.452827895176432 -3.222937463370243 0.0 -0.8927413878756119 0.5951609252504079 -2.017858209768241 -6.819589265525021 -0.24416084338195715 -0.8251703011285275 -0.0549664212926404 -0.006346975625937112 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7362 39.614516496658325 2 0.158775305597926 -0.09016442761636348 0.0 0.08500783758577897 -0.17214341294935087 0.08713557536357192 0.004601944237947464 -0.008628644049167633 -0.4916408658027649 11.895977182030636 -9.457035385337488 -3.2201324699295375 0.0 -1.0507561118955506 0.788067083921663 -2.0201295494910774 -6.819851537245101 -0.24443567548842035 -0.8252020360066572 -0.0549664212926404 -0.006346975625937112 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7363 39.619884967803955 2 0.1703362803187915 -0.07370150729521185 0.0 0.06948644745615212 -0.173822214216316 0.10433576676016387 0.004218447953462601 -0.008628644049167633 -0.4925995469093323 11.895977182030636 -9.4626453722189 -3.2159249797684804 0.0 -0.8934997156631469 0.5956664771087646 -2.0233094251030495 -6.820113808965181 -0.24482044043746898 -0.8252337708847869 -0.07695298980972543 -0.006346975625937112 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7364 39.62515425682068 2 0.15639350575848898 -0.06874098278275699 0.0 0.06480962009482022 -0.16009957277851697 0.09528995268369675 0.0038349516689777374 -0.008436895906925201 -0.493366539478302 11.895977182030636 -9.466852862379957 -3.213119986327775 0.0 -0.7216964255673685 0.7216964255673685 -2.0255807648258863 -6.820376080685262 -0.24509527254393224 -0.8252655057629166 -0.0549664212926515 -0.006346975625937112 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7365 39.63052010536194 2 0.18195209486305197 -0.06377823751485914 0.0 0.06013069898517754 -0.17862861284090795 0.1184979138557304 0.0034514591097831726 -0.008628644049167633 -0.49413353204727173 11.895977182030636 -9.471060352541015 -3.208912496166717 0.0 -0.8921734862293808 0.5947823241529203 -2.0283063724932906 -6.820376080685262 -0.24542507107168815 -0.8252655057629166 -0.06595970555118291 0.0 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7366 39.63599729537964 2 0.11450784952833734 -0.07281136480412453 0.0 0.06864721306725863 -0.12781887416290325 0.05917166109564463 0.003259710967540741 -0.007861651480197906 -0.4958593249320984 11.895977182030636 -9.479475332863132 -3.2033025092853067 0.0 -0.7995990423903 0.5330660282602 -2.032849051938965 -6.8209006241254215 -0.24597473528461475 -0.825328975519176 -0.10993284258531966 -0.012693951251874225 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7367 39.641263484954834 2 0.11858192216127597 -0.08433744145995944 0.0 0.07951410235234772 -0.1365787851806934 0.05706468282834569 0.003259710967540741 -0.007286407053470612 -0.4966263175010681 11.895977182030636 -9.483682823024187 -3.200497515844602 0.0 -0.5956664771087646 0.5956664771087646 -2.035120391661801 -6.821162895845502 -0.2462495673910779 -0.8253607103973057 -0.0549664212926293 -0.006346975625959317 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7368 39.64658236503601 2 0.1251467718583294 -0.08435862958124846 0.0 0.07953407870467315 -0.1419489506888047 0.06241487198413152 0.003259710967540741 -0.006902918219566345 -0.49739331007003784 11.895977182030636 -9.486487816464894 -3.1976925224038966 0.0 -0.8957824485964996 0.2985941495321665 -2.0369374634400708 -6.821162895845503 -0.24646943307624855 -0.8253607103973059 -0.04397313703413119 -2.220446049250313e-14 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7369 39.65180826187134 2 0.10620438862114628 -0.08437981770253747 0.0 0.07955405505699856 -0.12649254771718468 0.04693849266018613 0.003259710967540741 -0.00632767379283905 -0.49816030263900757 11.895977182030636 -9.490695306625952 -3.196290025683544 0.0 -0.7675100622141113 0.5116733748094077 -2.0387545352183403 -6.821687439285662 -0.24668929876141918 -0.8254241801535651 -0.04397313703412564 -0.01269395125185202 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7370 39.65705919265747 2 0.11276246261119327 -0.08440100582382648 0.0 0.07957403140932398 -0.1318571808836918 0.05228314947436784 0.003259710967540741 -0.005944177508354187 -0.4987354874610901 11.895977182030636 -9.494902796787008 -3.193485032242839 0.0 -0.5960462049947243 0.0 -2.0410258749411763 -6.821949711005742 -0.24696413086788233 -0.8254559150316948 -0.0549664212926293 -0.006346975625937112 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7371 39.662394762039185 2 0.10781315534084521 -0.08442219394511549 0.0 0.0795940077616494 -0.12782607659565462 0.0482320688340052 0.003259710967540741 -0.005560681223869324 -0.49931079149246216 11.895977182030636 -9.497707790227714 -3.193485032242839 0.0 -0.5154342963442067 0.25771714817210334 -2.041934410830312 -6.822474254445904 -0.24707406371046772 -0.8255193847879544 -0.021986568517079474 -0.012693951251918634 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7372 39.66765642166138 2 0.11686021609127006 -0.0844433820664045 0.0 0.07961398411397481 -0.1352229589419846 0.05560897482800981 0.003259710967540741 -0.005368933081626892 -0.4998859763145447 11.895977182030636 -9.50051278366842 -3.192082535522486 0.0 -0.5946562308045734 0.0 -2.0432972146640136 -6.8227365261659845 -0.24723896297434564 -0.8255511196660841 -0.03297985277558313 -0.006346975625937112 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7373 39.67298483848572 2 0.12840000269084656 -0.08446457018769352 0.0 0.07963396046630024 -0.14465514342133715 0.0650211829550369 0.003259710967540741 -0.005368933081626892 -0.5004612803459167 11.895977182030636 -9.503317777109125 -3.192082535522486 0.0 -0.5646122062611055 0.0 -2.0442057505531483 -6.823261069606144 -0.24734889581693095 -0.8256145894223434 -0.02198656851706282 -0.012693951251874225 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7374 39.678213596343994 2 0.12843490075587713 -0.08448575830898253 0.0 0.07965393681862565 -0.14469362574827832 0.06503968892965264 0.003259710967540741 -0.005368933081626892 -0.5004612803459167 11.895977182030636 -9.506122770549828 -3.192082535522486 0.0 -0.5947823241529203 0.0 -2.0451142864422827 -6.8237856130463035 -0.24745882865951618 -0.8256780591786027 -0.021986568517046168 -0.01269395125185202 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7375 39.683433532714844 2 0.15646752031415187 -0.08450694643027154 0.0 0.07967391317095107 -0.16759215194822003 0.08791823877726897 0.003259710967540741 -0.005752429366111755 -0.5012282729148865 11.895977182030636 -9.508927763990535 -3.192082535522486 0.0 -0.5376640676068951 0.0 -2.046022822331418 -6.824310156486465 -0.24756876150210155 -0.8257415289348623 -0.021986568517073923 -0.012693951251918634 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7376 39.68867015838623 2 0.16149285552918397 -0.08452813455156055 0.0 0.0796938895232765 -0.17170530914547213 0.09201141962219567 0.003259710967540741 -0.006135925650596619 -0.5016117691993713 11.895977182030636 -9.51173275743124 -3.192082535522486 0.0 -0.2977700043211436 0.0 -2.0469313582205526 -6.824834699926626 -0.24767869434468687 -0.8258049986911218 -0.02198656851706282 -0.01269395125189643 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7377 39.69408059120178 2 0.1665206834700652 -0.08454932267284956 0.0 0.0797138658756019 -0.17582050164485724 0.09610663576925538 0.003259710967540741 -0.006519421935081482 -0.5019952654838562 11.895977182030636 -9.513135254151592 -3.192082535522486 0.0 -0.5268582721084096 0.0 -2.04738562616512 -6.825096971646705 -0.24773366076597952 -0.8258367335692512 -0.01099328425853141 -0.0063469756258927035 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7378 39.69936275482178 2 0.15755214339017354 -0.08457051079413858 0.0 0.07973384222792732 -0.16850770750987515 0.08877386528194782 0.003259710967540741 -0.006711170077323914 -0.5023787617683411 11.895977182030636 -9.515940247592297 -3.192082535522486 0.0 -0.29638561292320076 0.0 -2.0482941620542547 -6.825621515086865 -0.2478435936085648 -0.8259002033255106 -0.02198656851705727 -0.012693951251874225 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7379 39.70462727546692 2 0.14609087746113025 -0.09859055966204969 0.0 0.09295207106401629 -0.16575873748375236 0.07280666641973607 0.0034514591097831726 -0.006711170077323914 -0.5027622580528259 11.895977182030636 -9.51734274431265 -3.192082535522486 0.0 -0.47142746902607935 0.0 -2.048748429998822 -6.825883786806946 -0.24789856002985747 -0.8259319382036404 -0.01099328425853141 -0.006346975625959317 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7380 39.70999550819397 2 0.14613450006663287 -0.08710810561171738 0.0 0.0821263095658124 -0.16038147444289447 0.07825516487708206 0.0034514591097831726 -0.006711170077323914 -0.5031456351280212 11.895977182030636 -9.520147737753355 -3.192082535522486 0.0 -0.5951609252504079 0.0 -2.0496569658879564 -6.826408330247107 -0.24800849287244273 -0.8259954079598999 -0.02198656851705172 -0.01269395125189643 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7381 39.71548247337341 2 0.14617812267213545 -0.08713054009593096 0.0 0.08214746100037221 -0.1604276678684184 0.07828020686804617 0.0034514591097831726 -0.006711170077323914 -0.5033374428749084 11.895977182030636 -9.52295273119406 -3.192082535522486 0.0 -0.5952872327472777 0.0 -2.050565501777091 -6.826932873687267 -0.248118425715028 -0.8260588777161593 -0.02198656851705727 -0.012693951251874225 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7382 39.720786809921265 2 0.14622174527763807 -0.10115156335636047 0.0 0.09536660850253756 -0.16707285932774513 0.07170625082520754 0.003643203526735306 -0.006711170077323914 -0.5037209391593933 11.895977182030636 -9.525757724634765 -3.192082535522486 0.0 -0.5342844648962233 0.0 -2.051474037666226 -6.827457417127428 -0.24822835855761333 -0.8261223474724187 -0.02198656851706282 -0.01269395125189643 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7383 39.726160526275635 2 0.13226650713651858 -0.10366943990877835 0.0 0.09774048528174462 -0.15686539348909237 0.05912490820734777 0.0038349516689777374 -0.006519421935081482 -0.5042961239814758 11.895977182030636 -9.532770208236528 -3.192082535522486 0.0 -0.5945301909082604 0.0 -2.053745377389063 -6.828768775727827 -0.24850319066407658 -0.8262810218630671 -0.0549664212926515 -0.03173487812966336 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7384 39.7314133644104 2 0.14381377191364253 -0.0921894785600808 0.0 0.08691707392517996 -0.1608819900203989 0.07396491609521896 0.0038349516689777374 -0.006519421935081482 -0.5046796202659607 11.895977182030636 -9.535575201677235 -3.192082535522486 0.0 -0.534793792317478 0.0 -2.054653913278198 -6.829293319167989 -0.24861312350666195 -0.8263444916193267 -0.021986568517073923 -0.012693951251918634 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7385 39.73666763305664 2 0.12985728740959845 -0.10621326649255125 0.0 0.10013882798514252 -0.15609744517105742 0.05595861718591491 0.004026699811220169 -0.00632767379283905 -0.5050631165504456 11.895977182030636 -9.53838019511794 -3.192082535522486 0.0 -0.8854145961821884 0.0 -2.0555624491673328 -6.829817862608149 -0.24872305634924727 -0.8264079613755859 -0.02198656851706282 -0.01269395125185202 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7386 39.741894483566284 2 0.12740444507717574 -0.10873341225340036 0.0 0.10251484419457577 -0.1552827158977961 0.05276787170322035 0.004218447953462601 -0.006135925650596619 -0.5056384205818176 11.895977182030636 -9.542587685278997 -3.192082535522486 0.0 -0.7493303937769827 0.0 -2.056925253001035 -6.830604677768389 -0.2488879556131252 -0.8265031660099751 -0.03297985277558868 -0.01904092687783354 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7387 39.747138261795044 2 0.1389492171284505 -0.09725594363055197 0.0 0.09169378300247988 -0.15929845220920397 0.06760466920672409 0.004218447953462601 -0.006135925650596619 -0.5060219168663025 11.895977182030636 -9.546795175440055 -3.192082535522486 0.29846706115185917 -0.5969341223037183 0.0 -2.058288056834737 -6.83139149292863 -0.24905285487700318 -0.8265983706443643 -0.03297985277559423 -0.01904092687783354 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7388 39.75237679481506 2 0.1389891006451794 -0.11128222428887156 0.0 0.1049178872269112 -0.16594306907646417 0.06102518184955295 0.004410196095705032 -0.006135925650596619 -0.506597101688385 11.897379678750989 -9.54960016888076 -3.192082535522486 0.0 -0.8116300465003393 0.0 -2.0591965927238713 -6.832440579808951 -0.2491627877195884 -0.8267253101568831 -0.021986568517046168 -0.025387902503770654 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7389 39.7577543258667 2 0.13902898416190826 -0.09980600202894775 0.0 0.09409800111704969 -0.1605656907765779 0.0664676896595282 0.004410196095705032 -0.006135925650596619 -0.506597101688385 11.897379678750989 -9.553807659041818 -3.192082535522486 0.0 -0.8919843462068601 0.0 -2.0605593965575735 -6.8332273949691915 -0.24932768698346638 -0.8268205147912722 -0.03297985277559423 -0.019040926877811337 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7390 39.76305532455444 2 0.12507000693201506 -0.09983466830356984 0.0 0.09412502793995187 -0.1491817470065732 0.05505671906662134 0.004410196095705032 -0.005944177508354187 -0.5079393982887268 11.897379678750989 -9.558015149202875 -3.192082535522486 0.0 -0.8356484927622163 0.0 -2.0619222003912756 -6.834014210129432 -0.24949258624734433 -0.8269157194256612 -0.03297985277558868 -0.019040926877811337 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7391 39.76841402053833 2 0.12261467187374317 -0.11386219532481401 0.0 0.10735030724661757 -0.1537896139797951 0.046439306733177504 0.004601944237947464 -0.005752429366111755 -0.5085145831108093 11.897379678750989 -9.562222639363933 -3.192082535522486 0.0 -0.8804122538308766 0.0 -2.0632850042249777 -6.834801025289672 -0.2496574855112223 -0.8270109240600503 -0.03297985277559423 -0.019040926877811337 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7392 39.77369236946106 2 0.12015809045254672 -0.10238721942781476 0.0 0.09653159621899043 -0.14637446813480404 0.0498428719158136 0.004601944237947464 -0.005560681223869324 -0.509281575679779 11.897379678750989 -9.56643012952499 -3.192082535522486 0.2664317477873454 -0.7992952433620363 0.0 -2.06464780805868 -6.835587840449913 -0.24982238477510027 -0.8271061286944394 -0.03297985277559423 -0.01904092687783354 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7393 39.77905011177063 2 0.11770026266842568 -0.08841827131873933 0.0 0.08336154564036347 -0.13778263486324654 0.054421089222883086 0.004410196095705032 -0.005368933081626892 -0.5100485682487488 11.898782175471341 -9.570637619686048 -3.192082535522486 0.0 -0.8893447814537642 0.0 -2.0660106118923816 -6.836899199050314 -0.24998728403897816 -0.827264803085088 -0.03297985277557758 -0.031734878129707766 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7394 39.784345388412476 2 0.11524118852138004 -0.09995182612790732 0.0 0.09423548539602933 -0.14121177910776897 0.04697629371173963 0.004410196095705032 -0.0051771849393844604 -0.5108155608177185 11.898782175471341 -9.574845109847105 -3.192082535522486 0.2361503149271908 -0.7084509447815723 0.0 -2.0673734157260837 -6.837686014210554 -0.2501521833028561 -0.827360007719477 -0.03297985277558868 -0.019040926877811337 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7395 39.78959679603577 2 0.11278086801140987 -0.0999804924025294 0.0 0.0942625122189315 -0.13921644923484305 0.044953937015911535 0.004410196095705032 -0.004985436797142029 -0.5115825533866882 11.900184672191694 -9.579052600008163 -3.192082535522486 0.2978332385543823 -0.8934997156631469 0.0 -2.068736219559786 -6.838997372810955 -0.2503170825667341 -0.8275186821101256 -0.03297985277559423 -0.031734878129707766 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7396 39.795026779174805 2 0.09632044039189303 -0.10000915867715149 0.0 0.09428953904183368 -0.1257900797743503 0.03150054073251664 0.004410196095705032 -0.0046019405126571655 -0.512349545955658 11.901587168912046 -9.583260090169222 -3.192082535522486 0.29688753606108936 -0.890662608183268 0.0 -2.0700990233934884 -6.840308731411356 -0.2504819818306121 -0.827677356500774 -0.032979852775605334 -0.03173487812968556 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7397 39.80034637451172 2 0.10536181326850735 -0.11403668569839567 0.0 0.10751481834849941 -0.13978496946833147 0.03227015111983206 0.004601944237947464 -0.004410199820995331 -0.5133083462715149 11.902989665632399 -9.58746758033028 -3.192082535522486 0.2659265681366299 -1.0637062725465196 0.0 -2.0714618272271905 -6.841620090011757 -0.25064688109449007 -0.8278360308914225 -0.03297985277559423 -0.031734878129707766 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7398 39.80559039115906 2 0.060899478080565554 -0.10256170980139642 0.0 0.09669610732087226 -0.0980722692935009 0.0013761619726286312 0.004601944237947464 -0.0036432072520256042 -0.5148423314094543 11.907197155793458 -9.597285057372748 -3.192082535522486 0.5951609252504079 -0.8927413878756119 0.0 -2.0746417028391617 -6.845029622372801 -0.25103164604353856 -0.8282485843071089 -0.07695298980969767 -0.08251068313727128 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7399 39.81082773208618 2 0.07894499157264315 -0.10259162243894308 0.0 0.09672430922600883 -0.11282047031343567 0.016096161087426855 0.004601944237947464 -0.003259710967540741 -0.5156093239784241 11.910002149234163 -9.601492547533805 -3.192082535522486 0.5324588915537534 -1.0649177831075067 0.0 -2.076004506672864 -6.84686552441336 -0.25119654530741653 -0.8284707284540166 -0.03297985277559423 -0.04442882938153758 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7400 39.81606101989746 2 0.08797709601640187 -0.10262153507648974 0.0 0.09675251113114539 -0.12020925366291507 0.023456742531769686 0.004601944237947464 -0.0030679628252983093 -0.5161845088005066 11.912807142674867 -9.607102534415215 -3.192082535522486 0.2979597876253635 -0.8938793628760907 0.0 -2.0778215784511334 -6.848963698174002 -0.2514164109925871 -0.8287246074790542 -0.04397313703411454 -0.050775805007519104 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7401 39.82142162322998 2 0.07150420481606803 -0.10265144771403639 0.0 0.09678071303628194 -0.10677329527241636 0.009992582236134417 0.004601944237947464 -0.002684466540813446 -0.5169515013694763 11.91420963939522 -9.611310024576273 -3.192082535522486 0.4964590160540128 -0.9929180321080256 0.0 -2.0791843822848355 -6.850275056774404 -0.2515813102564651 -0.8288832818697028 -0.03297985277559423 -0.03173487812972997 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7402 39.8266863822937 2 0.09453143091767512 -0.08868249960496097 0.0 0.08361066245765494 -0.11898992136331474 0.03537925890565977 0.004410196095705032 -0.002684466540813446 -0.5175268054008484 11.917014632835926 -9.616920011457683 -3.192082535522486 0.5968071150436537 -0.8952106725654805 0.0 -2.081001454063105 -6.852373230535045 -0.2518011759416357 -0.8291371608947404 -0.04397313703412564 -0.050775805007519104 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7403 39.831990003585815 2 0.08055001920356832 -0.08621719366750687 0.0 0.08128634972955728 -0.10641199013815483 0.02512564040859755 0.004218447953462601 -0.0024927183985710144 -0.5181019902229309 11.91981962627663 -9.62112750161874 -3.192082535522486 0.33734136388516806 -0.6746827277703361 0.0 -2.0823642578968067 -6.854209132575606 -0.2519660752055136 -0.8293593050416482 -0.03297985277558313 -0.04442882938155979 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
7404 39.83727478981018 2 0.09207111040770494 -0.09774950211375028 0.0 0.09215911440298875 -0.12125530405160463 0.029096189648615857 0.004218447953462601 -0.0024927183985710144 -0.5181019902229309 11.922624619717334 -9.626737488500153 -3.192082535522486 0.5960462049947243 -0.8940693074920866 0.0 -2.0841813296750766 -6.856307306336247 -0.25218594089068425 -0.8296131840666859 -0.04397313703412564 -0.05077580500754131 0.0 0.0 12.999999999999998 1.3 0.30000000000000004 12.999999999999998 1.3 0.30000000000000004 0.3 0.05 0.8 0.3 0.05 0.8
